date,wallet,amount,mint,source
2022-03-16 16:33:06.000,8a5F5GhSzJoih25LXy23TmcBt13P5CmSM51nHJRrLm1H,0.25,ETH,Wormhole Bridge
2022-03-14 06:36:47.000,8ifVPEr4mMDUQGGp5a1qfuoUm96vzErZLaRrUGnWrgDD,0.01,ETH,Wormhole Bridge
2022-03-30 12:12:53.000,8kWuTBqX6VafT9LiGQcrBz4SRuitzY4U8aGFu9ekXWxL,0.0,USDCet,Wormhole Bridge
2022-04-14 06:43:06.000,9CHrKG4snjshfZ1fgQWVFLGR7Pb2nkKBu8aUD8GNTsbx,0.0,ETH,Wormhole Bridge
2022-05-12 02:34:22.000,9GdL4RM3fxdZqr1Bx7ffejT8pVtMGvGS3zTNHi1cP4gt,0.0,ETH,Wormhole Bridge
2022-03-14 10:06:18.000,9LecnYxvzGSE5vdWYRihnGqbDKR71S3f2PpKzZvx2Av9,0.0,LDO,Wormhole Bridge
2022-05-24 11:41:02.000,9Mf9MXcARqsHy7Y6MztJcHAHUnF9hiKJzKebRfj7tfhc,2.29704064,LDO,Wormhole Bridge
2022-04-23 19:32:57.000,9RXRuPw4g3SHj5E6UNk5K31Fs4UtUnjGFM7od7LqCDch,0.0,USDCet,Wormhole Bridge
2022-04-16 01:05:04.000,9Rxxm61PVjGMSpw3pMdwmhnuyeCoAh3Vmq2TrTAbybAc,0.00989,aeWETH,Allbridge Bridge
2022-04-14 17:52:30.000,9W7CrpKobgYwX576cyrwswoxKxthB1rgX55cjtVSFFRy,21.07545887,ALEPH,Wormhole Bridge
2022-05-15 16:02:32.000,9ggxM6y5GSB4Y5MYZTLjYFLvUS8XZYHhToawhV98izb7,0.0,ETH,Wormhole Bridge
2022-03-16 20:23:05.000,9oBZdxxzrcSJbQkZhKqTVoi554zZhopDnh134h3iE62f,500.0,USDCet,Wormhole Bridge
2022-05-10 20:41:01.000,9wnKdggnhSurdzNRCXZJF4ha2VaDsd9MesqhkqvbHPjd,16.86278146,ETH,Wormhole Bridge
2022-04-01 11:21:51.000,AGDFVo7WSRyj7DVCvgqveRFWYmbs6ZFUozvLrBcxSMgV,2929.714675,USDCet,Wormhole Bridge
2022-05-11 14:05:21.000,ATUC5punJX44YZhSBDuvGwqc7gTrsVEXRuyPT8S5gj6W,1.0,LDO,Wormhole Bridge
2022-04-20 21:24:48.000,AdawNj4dinJuZWwDyxp448xDUs7fpScyECDYbXNZYdYr,70000.0,aeUSDC,Allbridge Bridge
2022-04-15 14:52:19.000,AgZA7tGG8zfQUe5vEumYvXu7DoBugcvWSrYx6fXY5v1p,7279.0,ALEPH,Wormhole Bridge
2022-03-07 15:55:45.000,AjTJ1u9sjTKpASfTB295hJjKENFCxiBZp2fpAhZtb15M,4984.901336,aeUSDC,Allbridge Bridge
2022-05-14 02:35:47.000,B6e39tk4WASRuvZk2yFTDMN4BsWQU5tvPztWGJtqmuvV,0.0,LDO,Wormhole Bridge
2022-03-04 12:22:50.000,B9k9N5HHuX18dDjCmZqyLo9R4PmzuRT6diYs4k8rfAp3,0.0,FRAX,Wormhole Bridge
2022-03-11 12:23:15.000,BKvrZwQMiZKaAumDTjc2vQULJipTAKVjTJmuKXJqMmVf,10.0,USDCet,Wormhole Bridge
2022-05-08 14:38:23.000,BVYBP6AyV3GdNJGDSEsJWJLc4VCGb7PpfiNoPnAXnEVJ,0.0,DAI,Wormhole Bridge
2022-04-27 04:09:55.000,Bo4nGugF3usS4N797H4LEm2r2d794kvht6HruwNCVe7Z,3.630888674,aeWETH,Allbridge Bridge
2022-05-17 14:42:07.000,BxsJHsK4hje8gAcqGFoNTg2sNqvNF5dXaHLLfr6Db86S,0.0,LDO,Wormhole Bridge
2022-03-31 05:35:37.000,CC2Cmahrft5pp2dPDmCkcjRHBpbYbWemqV4MBSHzCifZ,0.73629666,WBTC,Wormhole Bridge
2022-05-30 05:09:33.000,CGQxTyLUM1XqViGRuSQ7m6Ky7uEUx5nejUisy4XXKBQU,0.7,ETH,Wormhole Bridge
2022-03-03 06:49:07.000,CJgXtYhgF9HsSZszuKq1PqgZYA8XKAenU1U12f9jvM3t,46166.30529617,FRAX,Wormhole Bridge
2022-03-28 11:26:40.000,CvNxc1iJDDSN62Rm2xAwPtxDazFjhoZzdQ74SkTiv7KN,0.0,FRAX,Wormhole Bridge
2022-03-05 10:02:47.000,DGsEszJgmW4ZqtZQknFw15MHMHR2iK4YHXea3A9ftp4g,0.01,ETH,Wormhole Bridge
2022-05-11 12:23:28.000,DKyuNuqQh1G4hbSEpC18DCzWLJqxeEUer6iu1rR63NJd,0.00082445,ETH,Wormhole Bridge
2022-05-22 07:40:50.000,DZHhvYM7HgnwRtgdbmio4pRA9r1jHdd1dWcxwycx6aGT,0.0,USDCet,Wormhole Bridge
2022-05-13 16:14:33.000,DfAU6QMQYjyjLvj9JZCc2ZR1BvAjAFW498SNJV1jXoJQ,0.0,LDO,Wormhole Bridge
2022-05-03 14:49:05.000,DqoFJV2i4qDcq7MN59abkJTgyxU82ktBza7hcmTDjJuS,100210.347417,USDCet,Wormhole Bridge
2022-03-15 21:51:50.000,E1ZnpBYADXNkAzseDQThNd1KDu5xCNJavbCBb18PDCyr,9.0,ETH,Wormhole Bridge
2022-03-19 10:27:11.000,E2fSZSC6MLpJ8tyuoWbBj3iUcb2yEwDwLe8W7zNiVm67,0.0,USDCet,Wormhole Bridge
2022-04-29 15:59:03.000,E7QuyUzgh6uS3dn5ZqBiffvgQPe7XM2fJBbdW3yu6t5E,1.0,ETH,Wormhole Bridge
2022-03-12 13:09:21.000,E8YLvsNXFRo9Sc3BoeA2xEjP1g2YGMhhGjBHKgx2uLwR,0.0,LDO,Wormhole Bridge
2022-04-17 10:38:47.000,ECBo9nCvCLrFfySKdmtausiVn3Jx5N79on32fpbV5KXx,16159.55247,USDCet,Wormhole Bridge
2022-05-07 20:56:10.000,EH7FVQ3ZHtj7x9ke2gDNGjPjAK4WTosySrEKgCtCSQQa,0.0,ETH,Wormhole Bridge
2022-05-29 12:28:45.000,EHZTaRZL7G5RjbfWmtF9DwvJbL53h2Rm6xwHBriZhx5w,0.0,stETH,Wormhole Bridge
2022-03-28 15:05:50.000,ENzwFsxqk2pf8cP1FvN3R2rmceXu5tTs69qJvYoY9wfy,0.0,ETH,Wormhole Bridge
2022-03-01 14:44:05.000,Ef7gXFoU545WR5ubPkf9jiVMYQy6jPX11dSg4AkAAuRi,0.0,ETH,Wormhole Bridge
2022-04-14 07:04:57.000,EqmdQrupu9PanDVtEF8Zmy2eWiCmStAiuJjypGJUagUB,1776.133583,USDCet,Wormhole Bridge
2022-04-24 02:15:29.000,F6VvFP3V2FhfsxpDQRXeAA6PVApajLwMDgZ7PRyDPs9a,136.0,ETH,Wormhole Bridge
2022-04-22 11:05:54.000,FSNMxE4feV3DJSGfaqUHeupft8QczwzYuv3kMDYdZqVb,0.0,ETH,Wormhole Bridge
2022-05-22 18:00:34.000,FTpYkaGohcky3QLQXPPbr4182jACXKZvpoBXB1XVsVNA,10.32310068,LDO,Wormhole Bridge
2022-03-23 08:38:56.000,FWBm1f5jjGwR8Jou6pXLfd6uPmzCWqEAeeEDyQbCEeDn,0.0,stETH,Wormhole Bridge
2022-04-08 17:14:31.000,FgienVdnpX9pnXFnVAWdJmLE8P7ckqgR5RjJftZRCwE4,0.0,USDCet,Wormhole Bridge
2022-03-22 20:32:10.000,FjLV8aGW2uKPqu48RsRJsArHNA5qJZda489eYzxgqj9t,223.343956,aeUSDC,Allbridge Bridge
2022-03-20 15:23:48.000,Fm1BTCvVhd1QarYuYqbgcXCcXFcvGe73wtG6NzbLy4D9,0.002,ETH,Wormhole Bridge
2022-05-03 16:37:39.000,FuMv3c9KNHhWP95pi1qQ7T9ixhiaHCcHMpN8fpDxMWWn,1.7,ETH,Wormhole Bridge
2022-05-06 02:26:43.000,G59KkBXVD3vQgU7PL6jeCzMN9RfENZvjCEb4Ni6j5E8V,0.0,ETH,Wormhole Bridge
2022-05-17 00:29:38.000,GoztDsrgFZSw9ovtvVyPxw9i33d4QkDdf7YefUE46zbj,200000.0,DAI,Wormhole Bridge
2022-04-09 09:05:35.000,GqqrbZpPm3qDV5XaT5RrF71TMYJtURReagtaE7HKiVak,0.2217,ETH,Wormhole Bridge
2022-04-02 09:06:23.000,GyUoxUA6PwDvrD5mWqqctPP8szavPmMf5tcAkn6KAp1o,100.0,DAI,Wormhole Bridge
2022-04-02 01:48:56.000,GzJGDpLRNsALznqUt4EppBm5ukfirqD7qG3CYaUDb6H9,1.69989,aeWETH,Allbridge Bridge
2022-05-03 21:50:47.000,H57RTCJEe3XftCF21cLiwRRiFPEUwTDwfSAGiyoTVFDK,0.0,ETH,Wormhole Bridge
2022-05-11 06:59:10.000,H65e14obSTsuDXcYijLpq1yXjo2ARAUXwQyi2REMsmHy,0.0,ETH,Wormhole Bridge
2022-03-31 00:41:44.000,H8GXhpHZzxqPAxfsVt3Cc9g33F7jjKCKgdyhqnAojeUR,0.0,USDCet,Wormhole Bridge
2022-03-21 12:05:38.000,HQK5e7CKVrzqAMbgbXVWvwAZUGbgJB4QuWGVYuMPirNz,10.1,USDCet,Wormhole Bridge
2022-05-06 18:56:40.000,Hh8n9p7DoGVPhdBoQhrX5YCJYiDNvoWMXbLj7fFDAVcy,0.43774536,ETH,Wormhole Bridge
2022-04-08 04:51:05.000,HiGMKn9vvuh4vMPTKepgP5CBbo4zoptac8n3XaR5QtSy,0.26,ETH,Wormhole Bridge
2022-05-08 03:56:34.000,Hx5dp4ADMbYdkb2MPKjeKMsNHF2eVqjuiLFugPpNzvbm,1.0,DAI,Wormhole Bridge
2022-03-23 09:44:24.000,JDRWSczA8UdbKrg7wBJ8XxpzNefErRYcSWuukEk4cDqA,5649.184229,USDCet,Wormhole Bridge
2022-05-30 00:15:36.000,gmR2Nq1C3Cy7Zr6N5qutfMjPFPNjSteawJxWeJw45iX,0.05,ETH,Wormhole Bridge
2022-03-12 01:55:23.000,kS4srVhV3o5D8Sj4ZzCZbArQare3tF4oRKMc41SQYgX,34.63173072,LDO,Wormhole Bridge
2022-05-11 01:02:50.000,2Wshk2ZmFbM24EZ2YVACyEEmrrLkHUYMxw4NFvQxUUX1,0.0,USDTet,Wormhole Bridge
2022-04-12 05:46:40.000,2b7EMJ1oDnpyVom76R2YbAz44pLXNh2eyiSYnwCJgHj4,0.0,ETH,Wormhole Bridge
2022-05-07 14:00:14.000,2f5wSFQfcN5ogh4Ln9d7EeyzAVdmZ64NsB56mtoNFMst,0.0,USDCet,Wormhole Bridge
2022-05-30 02:36:49.000,2uVNAX8uX6YmSGN4PTTTHE5UpkGXfEcCJsnPZRjo39B8,333.311122,aeUSDC,Allbridge Bridge
2022-05-07 22:25:32.000,3C3KRcbd53ApLvLcwEhKmzVDuUYtrD9umuYKxk84b7Tv,2500.0,USDTet,Wormhole Bridge
2022-03-17 17:59:38.000,3i2Qpi1FzpuQfsEwFtdJjcgENAu5LrHHwDfzgq1M9nVQ,4.5,ETH,Wormhole Bridge
2022-04-03 09:55:38.000,3mrMXCeVf1nVNz27v4zDqXZnLyagQhUtoGFaiBvZ2W3r,0.0,USDCet,Wormhole Bridge
2022-03-23 07:18:59.000,3y34hmyz6rsVnpp7d6a9s2Xw9GdezLU1H44HfieG6SGG,0.0,ETH,Wormhole Bridge
2022-04-11 20:47:00.000,42cVWkFqsZAvQFHo1cnwbauWJFq5ju3kSuBkaRva2X1J,0.0,USDTet,Wormhole Bridge
2022-05-13 14:08:43.000,4TQmfAsFg6tyjn4oFUyX6u9Mw83f7BFiTPiJgDw5A4ag,1.10992486,LDO,Wormhole Bridge
2022-05-18 05:28:10.000,4t6cFgFThjH2HrgAxnVtvTVkDmDoPAHGy9RfSoprsJRa,0.00098023,ETH,Wormhole Bridge
2022-03-28 22:42:58.000,4u5h7ti1MtNZNg6bpPqdkDDUK6pidK95bnWZstb7Hxfv,47805.767612,USDCet,Wormhole Bridge
2022-05-11 23:39:53.000,4xW8QFjxE7QGR6Fyd34X874Gi7uNGFQPMvvEAHKHXBVa,22570.738949,USDCet,Wormhole Bridge
2022-03-26 12:42:46.000,4z5ndF2QquTdKw4m79gjcTu8US54MrdGanpmmQVxmvEK,0.0,agEUR,Wormhole Bridge
2022-03-20 09:37:10.000,51gpcjYhmBNgUrvJLKeZwzMgLZGoC4mkd87YH4s98bJX,1000.0,USDCet,Wormhole Bridge
2022-05-21 15:40:42.000,53mhJbR3sbXACr54X79x3M9csTa2e7mpFWHVuR2iVFF2,3340.799131,aeUSDC,Allbridge Bridge
2022-04-19 21:18:50.000,5LAG6WR8wKihKwSd2eytnmzRwoRdydesEZ2KY4trFBie,50.1,USDCet,Wormhole Bridge
2022-05-11 12:24:34.000,5VvzYd8uFt5pRGW4FqMw87JyHEHJKPph1NUzTyH3KPSc,0.02463521,ETH,Wormhole Bridge
2022-04-09 19:37:14.000,5h8ubSMmbDvEEttcrmFnzoEQHg8vT7TsdijupySXYeEa,0.00061723,ETH,Wormhole Bridge
2022-03-21 11:54:50.000,5n4aaYkgyD1fBaS3i1pLzzYKKCD6PDD1Nv646nUzUJPX,0.65189,aeWETH,Allbridge Bridge
2022-03-31 20:56:19.000,5sfhdfvGUKfh8sF5RNYYjJPP9Hspnb6kBMATHeqxZooP,0.0,USDCet,Wormhole Bridge
2022-04-01 07:22:57.000,66E1yQTRwTuVSNKstjCwe7ETrXQufrFifF7kjmjti1Dp,9004.5,aeUSDC,Allbridge Bridge
2022-04-06 12:30:30.000,6BwJywnAT8qC97tsG2ToQsFu1TYXDiio2oEzaLr1MXdv,3.284032,USDTet,Wormhole Bridge
2022-04-21 19:35:34.000,6VuZA3nv23JrpthstBENx4oDndV7pjaCrWzdUp6vyjJu,15464.712566,USDCet,Wormhole Bridge
2022-05-14 14:56:53.000,6df46H9p6knG9QovZvBh3Cj7tEaCT2RNk4FPwvq486rK,0.70158568,ETH,Wormhole Bridge
2022-03-16 00:29:29.000,6jPxaCQrDHsqC5zVsDPNMQNPKH3Fm9a29bpZ3Jg2Tqi6,11.10002084,LDO,Wormhole Bridge
2022-04-30 06:07:47.000,6mBo3C6wqxN9jjYNaPp4JCHw9erdtWjLiFaqWy86CTBv,0.33,ETH,Wormhole Bridge
2022-04-03 14:42:46.000,6niQWU7nuW33ktYiiXjicAouaYYiwTZcgge3u5mZUtsc,0.33949,ETH,Wormhole Bridge
2022-03-11 12:32:49.000,75k7WgLwTDB4mGsPEXukD4AhzVMV2TXyc1Q1ixYZTjkY,4.0,LDO,Wormhole Bridge
2022-05-19 17:17:03.000,7KuVqoejXoUQNjx4CsbeKiYMPJGDWHR9QY9fTPvX4Txg,0.35,ETH,Wormhole Bridge
2022-04-17 21:31:36.000,7Q6zwYJ9tokVP5FUigsSoKnGp6Z7q4fcTGmDCiT87g81,0.0,ETH,Wormhole Bridge
2022-03-29 22:46:48.000,7VGxt3omvzAfuPKLZ1u3xAgnmyoDeGZ8oQUKeknUeJ2g,0.0,ETH,Wormhole Bridge
2022-04-04 18:03:21.000,7bMXpuXCag8CobBKeg3MB8YkgMNwPBZeVggbgACmTfNs,16187.125341,USDCet,Wormhole Bridge
2022-03-25 20:30:33.000,7g4d26fBfypCiEVSc7r5MjL2NUf7KXNT9QLh4kEVMYoK,0.1,ETH,Wormhole Bridge
2022-05-04 08:02:05.000,7pK1ty4vVz85zRVUQzYGTwBpme7g5J9CRaDfkxy83gr3,1.6,ETH,Wormhole Bridge
2022-04-04 17:50:43.000,7rPaz3Pic6y9w3PhohvyJNXo7Ec6XP5ePnKdvEzdaS9T,0.1,ETH,Wormhole Bridge
2022-05-24 03:31:54.000,87j47tML9xVr5P8GtsBHYVGanBYfRXcc8FZentB9S9bt,0.0,stETH,Wormhole Bridge
2022-05-11 14:19:35.000,8DRf8P2TYsk3M43G1u58CpoYCknZErDtTZxU8athRund,0.0,ETH,Wormhole Bridge
2022-03-04 00:27:03.000,8Ptxj8E2xCzLok76CJgC5gomLp5UgxSgwzoYGZ4zEHB2,2.0,LDO,Wormhole Bridge
2022-03-17 07:24:53.000,8Zn3GACiVMr8YSXfe5ES2m81DLdrU7QhZ2MjdWB55Y5L,200000.0,USDCet,Wormhole Bridge
2022-05-23 00:29:21.000,8bKdVBoDYrZx4k7uxBLNJzYAxAUDH4heqPtpKA5vSZud,0.0,USDCet,Wormhole Bridge
2022-04-01 11:51:06.000,8cG4jnEMEXemebD9As2NfNB6jgc9Hwz27y7mBqvayG2h,65744.161967,USDCet,Wormhole Bridge
2022-04-06 13:04:34.000,8orVQQ6BBS7coMXvcUZppPiFLksQrbPAA8k45VQkJff,0.0,ETH,Wormhole Bridge
2022-05-06 04:33:58.000,91QbfDUWUmhsKcc27vm7KVeMozCZ89XZY8oSRkMYiQye,100000.0,USDCet,Wormhole Bridge
2022-03-01 21:33:03.000,936N3WbSeGEu7TKEvDsPt779vgyRKH1VukQ8PcJh4zng,19.469071,FTT,Wormhole Bridge
2022-04-30 02:16:42.000,9C3zTcni9DcG7KvqoyL4KrHR7U827EptT6AwKuk5dbJW,0.0,ETH,Wormhole Bridge
2022-03-12 18:43:50.000,9XJhF1Yrui9n9XQkkAWbHFr3eDSiVfX1WV1ov7hrYSVC,1560.0,USDCet,Wormhole Bridge
2022-03-05 04:20:16.000,9hVtBnk684fxQZGAGsJJ8RhQi65L5F8dwCFericqo67n,0.2,ETH,Wormhole Bridge
2022-05-10 02:55:23.000,9quZ4KGY6wFV5XikwNYTbCRmNAJrzTG2xxZYNogihxiu,0.05,ETH,Wormhole Bridge
2022-05-11 04:22:49.000,9wcFB7AoxezeBPf3kLz9s4R4iANZfX8Anio8qhk8uzrL,0.0,ETH,Wormhole Bridge
2022-05-12 03:36:14.000,A69XoVr3a7CANb8ErgcdPFifJEH1573wAR6BGUat3fVR,42689.121098,USDCet,Wormhole Bridge
2022-03-13 16:23:26.000,AJXmfLNPpxdggSniNXetjL7s9XFWSvrr5fqyxu1K3p5T,27112.150232,USDCet,Wormhole Bridge
2022-03-31 02:56:03.000,Ab6xBq4bt5VX7u7mLyfrC2CJutK2qKuHFmiWyLKpYZoj,0.0,ETH,Wormhole Bridge
2022-03-15 14:07:48.000,Ac3weu5hSQwtj1uYcUVLti6bXgicg18mAV2Dg9TMtypJ,1.0,USDCet,Wormhole Bridge
2022-04-28 13:24:57.000,AssMVbGmPLKsUeHV9dRZbwhqmQFDVy8Fx5BB1yofvWkj,1.0,ETH,Wormhole Bridge
2022-04-20 23:39:38.000,AtpxqrGBt2PSbhA2AJgxfCN5SBZvZuYgrfYw9pvMUaGU,5000.0,USDCet,Wormhole Bridge
2022-04-25 12:20:11.000,Ay9BcWaWMm6A4qMy4PdXjLjCB8FYgAtDcHZHiW8bxUi2,0.0,USDCet,Wormhole Bridge
2022-05-11 05:26:08.000,BLoM74r6wRo16BbDFQCYBy4iBwDAoXb8JJJt943z1NDM,2.123199,ETH,Wormhole Bridge
2022-03-08 23:50:23.000,BdUiLc916mf91pV2Rv2pggbhp4xAhDYNtYnrADtws87y,41.3223,AAVE,Wormhole Bridge
2022-03-24 21:20:39.000,BiNSqP2rwsZQrcUswowq1rF1ddfq6ZAPqsd374iAHQhy,0.073,ETH,Wormhole Bridge
2022-03-04 13:20:42.000,BjjtoURKXqJc8w3CZoCZuGVe6GY7JMYpdJ62fCZYFkaF,89.14350224,LDO,Wormhole Bridge
2022-05-29 03:24:45.000,BoWqoYiina89NFnFJT5kjJUH3Hq3SwjygavichBxBwdL,0.00309381,ETH,Wormhole Bridge
2022-05-13 16:43:27.000,C5b4qpEjjvhykauUerWiu2J6VBMmmF2DCb2MR4pQzsLt,0.0,LDO,Wormhole Bridge
2022-05-07 22:36:39.000,C63KXzeosi4D1wmKwipGHmJ1cd2QzJM6DcdG9ddXVZcN,2881.429866,aeUSDC,Allbridge Bridge
2022-05-05 02:54:31.000,CG29KYxNGFH7Jm9DWoNyVoCFHsEDJS897Te3dFjBLsEe,3.00804086,ETH,Wormhole Bridge
2022-05-08 03:47:45.000,CL24Dq4ptZsRbhgPro8uDWKVP7SGuVtvrkDubRwRbv77,0.0,ETH,Wormhole Bridge
2022-05-11 10:01:48.000,CUBcZ297pNfjrei92vRLSk1inv27UbCzwC6ne8EmC9Zh,25000.0,USDCet,Wormhole Bridge
2022-03-08 00:30:40.000,CZjDQN3ifo6jWcrQrSLfxmDHp5aoPCHkAkfQRb2pThRH,240.77206636,LDO,Wormhole Bridge
2022-05-11 11:18:21.000,CaaDMLiTzrejP3mhpVaNomrtWErVPyyGdVyCbTdHUWWu,72.64014022,LDO,Wormhole Bridge
2022-03-28 02:42:19.000,CcwZMwGVYkJX8TRsMkKw3MuBC1RePKraw2DtLqgLscjE,0.0,ETH,Wormhole Bridge
2022-03-19 10:27:23.000,DG8C1nUKYJ4CMmiu4ytRNoc57fo5gzjUKWUuwmegFjuV,999.5,aeUSDC,Allbridge Bridge
2022-05-30 22:50:53.000,DJz1bw3FButDnEetZKTRBYM7HivT8atzEK91UnCzbDQF,0.6,ETH,Wormhole Bridge
2022-04-16 03:21:32.000,DNiFqn1UqSzRVtvAbxjmiS7MB4xY7wDubzFFoz8r9jD6,0.0,FXS,Wormhole Bridge
2022-03-11 07:48:55.000,E3krsLsuENZXmf4oMF1PnGpar72FsDSMJn9ansrQupa9,0.68989,aeWETH,Allbridge Bridge
2022-05-03 19:34:16.000,E6gtYUmFLbfiEMyeHa9uQpoyS1bqH2Zi3SKYvTALkdvQ,1.09989,aeWETH,Allbridge Bridge
2022-03-14 23:20:57.000,EDA2dV4CsTMfY2ChhMk8RNhxRPdSQnmh6yuAsJvJBWq5,0.0,ETH,Wormhole Bridge
2022-04-23 10:32:17.000,EHU8iPDN1gBGR31jFDw6yKsYSgS8cMaJJgQGe2jzyYtG,32484.326341,USDCet,Wormhole Bridge
2022-04-06 13:40:48.000,EPCxtM4Ukd7QbpM1qYCXKFC97qtP4sQjetUZBVrxsQs7,0.0,USDCet,Wormhole Bridge
2022-03-05 05:55:28.000,ESTu8su8Kx4hK9iJS4sk5GfEhhL6YecX9PEStREYxVAj,0.0,LDO,Wormhole Bridge
2022-03-11 11:29:17.000,EUepZkiDM8GYB69oNKxwDeCFDe15E89X2atoAfvAnhjN,0.0,USDCet,Wormhole Bridge
2022-04-23 02:02:04.000,EWggn4KEgxZDys7p5snawZqzTHvFGSnin3AFRMY1Lvc5,10.0,USDCet,Wormhole Bridge
2022-03-14 00:10:14.000,EpmRY1vzTajbur4hkipMi3MbvjbJHKzqEAAqXj12ccZQ,0.0,USDCet,Wormhole Bridge
2022-04-13 04:29:43.000,F1PoXWPA8dUtJF8U618LMXrTU7sXqs4N3N6irDTmuNEw,0.0,ETH,Wormhole Bridge
2022-04-27 14:37:34.000,FAMCdDqG8tvsPAtwHacSx8e3ESjDgxGgkUKuVG3j9hgQ,2.000792,USDCet,Wormhole Bridge
2022-04-18 07:08:47.000,FGorYcTPjfMUH6tZdTUHzH1WwRZ9AfU3NR4XAoeNwTHR,2032.309801,USDCet,Wormhole Bridge
2022-04-25 19:42:46.000,FJyrEGUbqLtNUdUYHS8KmtDnJAu18aYQL41W34tjz9Bw,0.0,USDCet,Wormhole Bridge
2022-03-04 06:20:01.000,FMiVPLK2jFPhmRCzv5nBTtbk4gq2jpyCnJu8KgcpdYtn,0.0,LDO,Wormhole Bridge
2022-03-07 12:36:30.000,FniMGL7ZxF44xxjVERXiNngfV3nBm2VuonVaMQtFG2GK,0.0,USDCet,Wormhole Bridge
2022-03-24 15:31:41.000,Fr3LPsrsiFNmuPNboyZ1tkWv7Rew2V2ymCY3FyD5cVH1,0.311794199,aeWETH,Allbridge Bridge
2022-03-22 12:36:58.000,GCtZwvdyhviQ6Gpzkik6b1yLFGoLEhTeE8kT6P5zckbb,0.01559896,WBTC,Wormhole Bridge
2022-04-23 18:51:46.000,GKKyKniYLKbv8G43TvfTgQXmKNetzp47n4uZ3eoMazKy,0.0,USDCet,Wormhole Bridge
2022-04-10 02:58:39.000,GdtDqY14DfwWBaosCP6jDQ2RfJVrH2ntJYhE1FSgVbsa,2464.651682,USDCet,Wormhole Bridge
2022-03-02 01:19:56.000,Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw,7333.082685,USDTet,Wormhole Bridge
2022-03-22 04:57:08.000,Gonpxgqrm7z1iKEf35FqqMubuUMgHUC7R2cvwvor4gK6,0.0,LDO,Wormhole Bridge
2022-03-26 00:58:40.000,GxMg7AXN4GNLXpo6ZDr4aoDuW8FDdj6vrZ6HXV17wpUf,9999.123086,USDCet,Wormhole Bridge
2022-05-17 16:31:23.000,HEHbG8QvdK8JzvpS8uZxopm6TQR5w7DVJF2XqzV8B6yi,0.03559492,ETH,Wormhole Bridge
2022-03-25 07:50:26.000,HGpYjXi9nrFxJikYyFpvRfwk2XstrvhbUpYyd9guZvzs,1.00004472,ETH,Wormhole Bridge
2022-04-10 19:47:10.000,HWoJTG32FaUuHBkXH2SLxz6LjHxJnZUMiG9oMBHe3mqL,0.13,ETH,Wormhole Bridge
2022-04-05 08:08:17.000,HoS7k6nXgaxdAQvrmrByNPb3dLVoWYdiTMZYuUeMoa7q,74.098114,USDCet,Wormhole Bridge
2022-05-16 18:14:56.000,J36PCNma7CTHPyxyeyJHNtSfPKuKcng6oFj7ptqzVztH,0.00098677,ETH,Wormhole Bridge
2022-04-02 21:17:58.000,NahY37MVRWfPLRpZgsEsdDxvKwbGqdeBePzhSZquEGk,0.0,USDCet,Wormhole Bridge
2022-03-11 20:53:19.000,XdQk9hg63WosFcUx21SXHCtXgtgCSVXDoasMR8cLD2F,0.0,USDTet,Wormhole Bridge
2022-03-11 16:55:12.000,XvqogV1rG3qYNa7j8vxhrDAcLpBdHPFawzREFpQKXnq,0.90284778,LDO,Wormhole Bridge
2022-04-26 03:37:38.000,rizHYE7Vou8iqj9QVtnmbjXE3ZjA3YKb9ZbGgrrFde7,0.0,USDCet,Wormhole Bridge
2022-03-06 17:49:59.000,2FSwLbTNFCHw6CVhxP9npWDQ4rPbHesFp1wnoirUxtJR,1.79989,aeWETH,Allbridge Bridge
2022-03-26 22:30:07.000,2dtWbt8X3uQNRNLdwwybDuFLzPrZribVXDdSVaRE5JzR,0.0,USDCet,Wormhole Bridge
2022-03-11 21:13:32.000,2mitF9RNDFNHqL2cLWYazBwE8ub7Z9ghdwo4S259NpEG,0.0,USDCet,Wormhole Bridge
2022-03-29 05:55:35.000,2uj1vhZb8yi1Jux2kttFbsjaLpZUsEAzYY56TPQyeERv,0.0,USDCet,Wormhole Bridge
2022-03-25 17:25:12.000,32ByKf8vuiaBzLaY5gN6SD3cPTqG6AzJeCvW8xZwwHbr,0.0,ETH,Wormhole Bridge
2022-03-29 06:35:10.000,3BKnum8UxSferLCHUphnnbjtV771Z6V4utHRHBTiKQmf,315.011869,USDCet,Wormhole Bridge
2022-03-09 18:00:19.000,3BUQzCGXum12tpR1hp91QvKKFbJa9YKL4VkVXrYxxKoD,2.5,AXSet,Wormhole Bridge
2022-05-15 06:27:39.000,3PmefkCzfunqP48wbkU4fA9rHWK5uD2E7wwR8vcCn4zf,100.0,USDCet,Wormhole Bridge
2022-05-16 16:16:43.000,3Rj5kSw13n2e3zQs1vGiQVxqjvgfmqE79AMcwwwrKJLi,0.0,LDO,Wormhole Bridge
2022-03-19 18:38:18.000,4CyUT365kpYbyntWYTVZgHqmiVhoZ6oQf67bwte4gXnN,0.0,ETH,Wormhole Bridge
2022-05-22 18:24:09.000,4KotLNzKJoT8rzbzfK4QKtnrupZ5mv27qzrpCkGpwVpk,3175.561042,USDCet,Wormhole Bridge
